activated,significance,energy_consumed,processing_time,threshold_used,ground_truth,dataset_name,config_name
False,0.3828184438538274,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.4459686927110189,0.5,8.149998029693961e-05,0.92,0,iot_sensors,baseline_linear
True,0.4086096549357485,10.234438619742994,0.0012043048274678744,0.92,0,iot_sensors,baseline_linear
True,0.2066107591798622,9.42644303671945,0.001103305379589931,0.92,0,iot_sensors,baseline_linear
True,0.36127151975817645,10.045086079032705,0.0011806357598790882,0.92,0,iot_sensors,baseline_linear
True,0.24731834459714214,9.589273378388569,0.0011236591722985712,0.92,0,iot_sensors,baseline_linear
True,0.42388708319239793,10.295548332769592,0.001211943541596199,0.92,0,iot_sensors,baseline_linear
True,0.9099934084645837,12.239973633858336,0.001454996704232292,0.92,1,iot_sensors,baseline_linear
False,0.2737391371710549,0.5,8.819997310638428e-05,0.92,0,iot_sensors,baseline_linear
True,0.7604548146340616,11.641819258536247,0.001380227407317031,0.92,1,iot_sensors,baseline_linear
True,0.8621544337308006,12.048617734923203,0.0014310772168654002,0.92,1,iot_sensors,baseline_linear
False,0.4353900660880127,0.5,8.530000923201442e-05,0.92,0,iot_sensors,baseline_linear
True,0.3231340148598315,9.892536059439326,0.001161567007429916,0.92,0,iot_sensors,baseline_linear
False,0.3975956024630221,0.5,8.260004688054323e-05,0.92,0,iot_sensors,baseline_linear
True,0.26192155295663677,9.647686211826548,0.0011309607764783186,0.92,0,iot_sensors,baseline_linear
False,0.8169511828426389,0.5,8.259998867288232e-05,0.92,1,iot_sensors,baseline_linear
False,0.32604462800212286,0.5,8.189998334273696e-05,0.92,0,iot_sensors,baseline_linear
True,0.473786863889989,10.495147455559955,0.0012368934319449945,0.92,0,iot_sensors,baseline_linear
True,0.2778520115231089,9.711408046092435,0.0011389260057615544,0.92,0,iot_sensors,baseline_linear
False,0.3251699436989381,0.5,8.19999841041863e-05,0.92,0,iot_sensors,baseline_linear
True,0.3637485895160224,10.054994358064091,0.0011818742947580113,0.92,0,iot_sensors,baseline_linear
True,0.3574484059056129,10.029793623622451,0.0011787242029528064,0.92,0,iot_sensors,baseline_linear
True,0.32530043452475005,9.901201738099001,0.001162650217262375,0.92,0,iot_sensors,baseline_linear
False,0.49492598602205534,0.5,8.220004383474588e-05,0.92,0,iot_sensors,baseline_linear
False,0.2863709042149687,0.5,8.420000085607171e-05,0.92,0,iot_sensors,baseline_linear
True,0.3210704034382488,9.884281613752995,0.0011605352017191243,0.92,0,iot_sensors,baseline_linear
False,0.28250539648295225,0.5,8.829997386783361e-05,0.92,0,iot_sensors,baseline_linear
False,0.9480913177423502,0.5,8.359999628737569e-05,0.92,1,iot_sensors,baseline_linear
True,0.474499527906227,10.497998111624907,0.0012372497639531136,0.92,0,iot_sensors,baseline_linear
True,0.320805529069761,9.883222116279043,0.0011604027645348805,0.92,0,iot_sensors,baseline_linear
True,0.3385739622703765,9.954295849081506,0.0011692869811351884,0.92,0,iot_sensors,baseline_linear
False,0.289903705390686,0.5,8.279999019578099e-05,0.92,0,iot_sensors,baseline_linear
False,0.2011318269325461,0.5,8.209998486563563e-05,0.92,0,iot_sensors,baseline_linear
True,0.3907336017184871,10.162934406873948,0.0011953668008592435,0.92,0,iot_sensors,baseline_linear
True,0.9138150242365045,12.255260096946019,0.0014569075121182522,0.92,1,iot_sensors,baseline_linear
False,0.853639534953592,0.5,8.3099992480129e-05,0.92,1,iot_sensors,baseline_linear
True,0.27290059739035344,9.691602389561414,0.0011364502986951769,0.92,0,iot_sensors,baseline_linear
True,0.9356549480381297,12.34261979215252,0.001467827474019065,0.92,1,iot_sensors,baseline_linear
False,0.47512228506779003,0.5,8.289999095723033e-05,0.92,0,iot_sensors,baseline_linear
True,0.3184386119143571,9.873754447657427,0.0011592193059571786,0.92,0,iot_sensors,baseline_linear
True,0.42676134068438726,10.307045362737549,0.0012133806703421937,0.92,0,iot_sensors,baseline_linear
False,0.39863622062950643,0.5,8.179998258128762e-05,0.92,0,iot_sensors,baseline_linear
False,0.3163508327078035,0.5,8.189998334273696e-05,0.92,0,iot_sensors,baseline_linear
True,0.3918032622025455,10.167213048810183,0.0011959016311012727,0.92,0,iot_sensors,baseline_linear
False,0.3496620944481909,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.3261654613836219,9.904661845534488,0.001163082730691811,0.92,0,iot_sensors,baseline_linear
False,0.2849888367556038,0.5,8.159998105838895e-05,0.92,0,iot_sensors,baseline_linear
True,0.8970613248229872,12.188245299291948,0.0014485306624114935,0.92,1,iot_sensors,baseline_linear
True,0.31523509021274865,9.860940360850995,0.0011576175451063744,0.92,0,iot_sensors,baseline_linear
False,0.8569121777655845,0.5,8.52999510243535e-05,0.92,1,iot_sensors,baseline_linear
True,0.3041133306226712,9.816453322490686,0.0011520566653113356,0.92,0,iot_sensors,baseline_linear
False,0.3696104608549838,0.5,8.490000618621707e-05,0.92,0,iot_sensors,baseline_linear
False,0.40160684686346815,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.2764519193140387,9.705807677256155,0.0011382259596570195,0.92,0,iot_sensors,baseline_linear
True,0.4523977430235847,10.409590972094339,0.0012261988715117924,0.92,0,iot_sensors,baseline_linear
True,0.3744898029751549,10.09795921190062,0.0011872449014875776,0.92,0,iot_sensors,baseline_linear
True,0.30826904510465675,9.833076180418628,0.0011541345225523283,0.92,0,iot_sensors,baseline_linear
True,0.4637501182984502,10.4550004731938,0.0012318750591492251,0.92,0,iot_sensors,baseline_linear
False,0.32295594767545444,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.36050508582243457,10.042020343289739,0.0011802525429112172,0.92,0,iot_sensors,baseline_linear
True,0.6541267682693477,11.216507073077393,0.0013270633841346738,0.92,1,iot_sensors,baseline_linear
True,0.44023254531789935,10.360930181271597,0.0012201162726589497,0.92,0,iot_sensors,baseline_linear
False,0.326463424894519,0.5,8.229998638853431e-05,0.92,0,iot_sensors,baseline_linear
True,0.22246011725993978,9.489840469039759,0.00111123005862997,0.92,0,iot_sensors,baseline_linear
False,0.2916535565969918,0.5,8.310005068778992e-05,0.92,0,iot_sensors,baseline_linear
True,0.26343957665965073,9.653758306638604,0.0011317197883298255,0.92,0,iot_sensors,baseline_linear
True,0.26128991433619947,9.645159657344799,0.0011306449571680996,0.92,0,iot_sensors,baseline_linear
False,0.3034434469935994,0.5,8.599995635449886e-05,0.92,0,iot_sensors,baseline_linear
True,0.4052669236267607,10.221067694507044,0.0012026334618133803,0.92,0,iot_sensors,baseline_linear
True,0.3434223629739689,9.973689451895876,0.0011717111814869845,0.92,0,iot_sensors,baseline_linear
True,0.20687894528225348,9.427515781129014,0.0011034394726411269,0.92,0,iot_sensors,baseline_linear
False,0.27730394515256074,0.5,8.259998867288232e-05,0.92,0,iot_sensors,baseline_linear
True,0.4313393522194341,10.325357408877737,0.001215669676109717,0.92,0,iot_sensors,baseline_linear
True,0.3392071101224043,9.956828440489618,0.001169603555061202,0.92,0,iot_sensors,baseline_linear
False,0.3117284027502357,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
True,0.20013361636344823,9.400534465453793,0.0011000668081817243,0.92,0,iot_sensors,baseline_linear
False,0.4415021532696809,0.5,8.179998258128762e-05,0.92,0,iot_sensors,baseline_linear
False,0.2545254092127746,0.5,8.159998105838895e-05,0.92,0,iot_sensors,baseline_linear
True,0.297752624171037,9.791010496684148,0.0011488763120855185,0.92,0,iot_sensors,baseline_linear
True,0.48211224533294816,10.528448981331794,0.0012410561226664741,0.92,0,iot_sensors,baseline_linear
False,0.3326761290195028,0.5,8.969998452812433e-05,0.92,0,iot_sensors,baseline_linear
False,0.39885165117398474,0.5,8.58000130392611e-05,0.92,0,iot_sensors,baseline_linear
False,0.2388049907749233,0.5,8.279999019578099e-05,0.92,0,iot_sensors,baseline_linear
True,0.8116117095619027,11.846446838247612,0.0014058058547809513,0.92,1,iot_sensors,baseline_linear
False,0.36155351401887653,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
True,0.37063742939190014,10.0825497175676,0.00118531871469595,0.92,0,iot_sensors,baseline_linear
True,0.21702172715635315,9.468086908625413,0.0011085108635781767,0.92,0,iot_sensors,baseline_linear
True,0.3816790647788015,10.126716259115206,0.0011908395323894008,0.92,0,iot_sensors,baseline_linear
True,0.4665358800861031,10.466143520344412,0.0012332679400430516,0.92,0,iot_sensors,baseline_linear
True,0.3942454592780594,10.176981837112239,0.0011971227296390297,0.92,0,iot_sensors,baseline_linear
False,0.35103505311476746,0.5,9.630003478378057e-05,0.92,0,iot_sensors,baseline_linear
False,0.37864259788111665,0.5,8.52999510243535e-05,0.92,0,iot_sensors,baseline_linear
False,0.37376439039521725,0.5,8.410000009462237e-05,0.92,0,iot_sensors,baseline_linear
True,0.3762631310738869,10.105052524295548,0.0011881315655369435,0.92,0,iot_sensors,baseline_linear
False,0.3433454032949039,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
False,0.27866224781895915,0.5,8.239998714998364e-05,0.92,0,iot_sensors,baseline_linear
False,0.27485431583221276,0.5,8.319999324157834e-05,0.92,0,iot_sensors,baseline_linear
True,0.2673670419569482,9.669468167827793,0.0011336835209784742,0.92,0,iot_sensors,baseline_linear
True,0.28163138464664866,9.726525538586595,0.0011408156923233244,0.92,0,iot_sensors,baseline_linear
True,0.33031179480079725,9.921247179203188,0.0011651558974003985,0.92,0,iot_sensors,baseline_linear
True,0.3918808990569914,10.167523596227966,0.0011959404495284957,0.92,0,iot_sensors,baseline_linear
False,0.3732976944944789,0.5,8.259998867288232e-05,0.92,0,iot_sensors,baseline_linear
True,0.28063690519307444,9.722547620772298,0.0011403184525965373,0.92,0,iot_sensors,baseline_linear
True,0.3895583085676149,10.15823323427046,0.0011947791542838075,0.92,0,iot_sensors,baseline_linear
False,0.2774156154405023,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
False,0.24375658483934645,0.5,8.310005068778992e-05,0.92,0,iot_sensors,baseline_linear
False,0.33084155945452104,0.5,8.230004459619522e-05,0.92,0,iot_sensors,baseline_linear
False,0.2441540044241501,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
False,0.8994751865448014,0.5,8.190004155039787e-05,0.92,1,iot_sensors,baseline_linear
False,0.42690748926584476,0.5,8.279999019578099e-05,0.92,0,iot_sensors,baseline_linear
True,0.23165306610013456,9.526612264400539,0.0011158265330500673,0.92,0,iot_sensors,baseline_linear
False,0.3558992104153509,0.5,8.229998638853431e-05,0.92,0,iot_sensors,baseline_linear
True,0.25242309263668933,9.609692370546759,0.0011262115463183447,0.92,0,iot_sensors,baseline_linear
True,0.3654570869410207,10.061828347764083,0.0011827285434705104,0.92,0,iot_sensors,baseline_linear
True,0.31578570952786006,9.863142838111441,0.00115789285476393,0.92,0,iot_sensors,baseline_linear
False,0.41508487665552446,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.34886595730250086,9.995463829210005,0.0011744329786512505,0.92,0,iot_sensors,baseline_linear
False,0.3523708323954352,0.5,8.189998334273696e-05,0.92,0,iot_sensors,baseline_linear
True,0.3103304260720364,9.841321704288145,0.0011551652130360182,0.92,0,iot_sensors,baseline_linear
False,0.933173676797039,0.5,8.38999985717237e-05,0.92,1,iot_sensors,baseline_linear
False,0.29206306938259347,0.5,8.800002979114652e-05,0.92,0,iot_sensors,baseline_linear
True,0.3431022677609763,9.972409071043906,0.0011715511338804881,0.92,0,iot_sensors,baseline_linear
False,0.2591521800190519,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.3906502211288697,10.162600884515479,0.001195325110564435,0.92,0,iot_sensors,baseline_linear
True,0.23349159589364432,9.533966383574578,0.0011167457979468223,0.92,0,iot_sensors,baseline_linear
True,0.5531455189228757,10.812582075691504,0.0012765727594614379,0.92,0,iot_sensors,baseline_linear
False,0.39199506353251323,0.5,8.510000770911574e-05,0.92,0,iot_sensors,baseline_linear
False,0.31070977462162597,0.5,8.259998867288232e-05,0.92,0,iot_sensors,baseline_linear
False,0.3668746711732731,0.5,8.38999985717237e-05,0.92,0,iot_sensors,baseline_linear
True,0.44702489260121936,10.388099570404878,0.0012235124463006097,0.92,0,iot_sensors,baseline_linear
False,0.5773365928401253,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.28050976244501086,0.5,8.289999095723033e-05,0.92,0,iot_sensors,baseline_linear
False,0.24476040282684136,0.5,8.420000085607171e-05,0.92,0,iot_sensors,baseline_linear
False,0.4670533687176239,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.32896102725086834,9.915844109003473,0.0011644805136254341,0.92,0,iot_sensors,baseline_linear
False,0.24630567279580112,0.5,8.38999985717237e-05,0.92,0,iot_sensors,baseline_linear
True,0.29474213900473695,9.778968556018947,0.0011473710695023684,0.92,0,iot_sensors,baseline_linear
False,0.3787499029117567,0.5,9.059999138116837e-05,0.92,0,iot_sensors,baseline_linear
True,0.24772367940365173,9.590894717614606,0.001123861839701826,0.92,0,iot_sensors,baseline_linear
False,0.40564224878948923,0.5,8.279999019578099e-05,0.92,0,iot_sensors,baseline_linear
True,0.3494271708105624,9.99770868324225,0.0011747135854052813,0.92,0,iot_sensors,baseline_linear
False,0.37885906333934793,0.5,8.150003850460052e-05,0.92,0,iot_sensors,baseline_linear
True,0.8779020792794447,12.11160831711778,0.0014389510396397224,0.92,1,iot_sensors,baseline_linear
False,0.26181544321744804,0.5,8.189998334273696e-05,0.92,0,iot_sensors,baseline_linear
True,0.4667698333092976,10.46707933323719,0.001233384916654649,0.92,0,iot_sensors,baseline_linear
False,0.25005573361583155,0.5,8.19999841041863e-05,0.92,0,iot_sensors,baseline_linear
True,0.33492534285421255,9.93970137141685,0.0011674626714271064,0.92,0,iot_sensors,baseline_linear
True,0.27072185767738777,9.68288743070955,0.0011353609288386939,0.92,0,iot_sensors,baseline_linear
True,0.365502580991993,10.062010323967973,0.0011827512904959965,0.92,0,iot_sensors,baseline_linear
True,0.33631639719013684,9.945265588760547,0.0011681581985950684,0.92,0,iot_sensors,baseline_linear
True,0.26038638981863554,9.641545559274542,0.001130193194909318,0.92,0,iot_sensors,baseline_linear
False,0.32249286917906,0.5,8.590001380071044e-05,0.92,0,iot_sensors,baseline_linear
True,0.4222564476516768,10.289025790606708,0.0012111282238258384,0.92,0,iot_sensors,baseline_linear
True,0.3000485027476819,9.800194010990728,0.001150024251373841,0.92,0,iot_sensors,baseline_linear
False,0.6506918022852378,0.5,8.410000009462237e-05,0.92,0,iot_sensors,baseline_linear
True,0.3628419756490572,10.05136790259623,0.0011814209878245286,0.92,0,iot_sensors,baseline_linear
False,0.40773509577410594,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
True,0.34270181746861916,9.970807269874477,0.0011713509087343094,0.92,0,iot_sensors,baseline_linear
True,0.9068119886942475,12.22724795477699,0.0014534059943471238,0.92,1,iot_sensors,baseline_linear
True,0.3076964056518294,9.830785622607317,0.0011538482028259148,0.92,0,iot_sensors,baseline_linear
True,0.4602454799803783,10.440981919921514,0.001230122739990189,0.92,0,iot_sensors,baseline_linear
True,0.23111783304413838,9.524471332176553,0.0011155589165220692,0.92,0,iot_sensors,baseline_linear
True,0.337693594607752,9.950774378431008,0.0011688467973038762,0.92,0,iot_sensors,baseline_linear
True,0.21672455418843847,9.466898216753755,0.0011083622770942192,0.92,0,iot_sensors,baseline_linear
True,0.2771779958638696,9.708711983455478,0.0011385889979319348,0.92,0,iot_sensors,baseline_linear
False,0.41841835286104956,0.5,8.379999781027436e-05,0.92,0,iot_sensors,baseline_linear
False,0.2603714938180813,0.5,8.339999476447701e-05,0.92,0,iot_sensors,baseline_linear
False,0.26350101781548635,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.35450758850258846,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.5696009046063908,0.5,8.229998638853431e-05,0.92,0,iot_sensors,baseline_linear
True,0.31056502584225515,9.842260103369021,0.0011552825129211275,0.92,0,iot_sensors,baseline_linear
True,0.3996140096452691,10.198456038581076,0.0011998070048226347,0.92,0,iot_sensors,baseline_linear
False,0.42465175570233077,0.5,8.399999933317304e-05,0.92,0,iot_sensors,baseline_linear
True,0.2516382277105526,9.606552910842211,0.0011258191138552762,0.92,0,iot_sensors,baseline_linear
False,0.9611718486487735,0.5,8.339999476447701e-05,0.92,1,iot_sensors,baseline_linear
False,0.2553571426425971,0.5,8.590001380071044e-05,0.92,0,iot_sensors,baseline_linear
True,0.4850788512285683,10.540315404914274,0.001242539425614284,0.92,0,iot_sensors,baseline_linear
True,0.4120855220951012,10.248342088380404,0.0012060427610475506,0.92,0,iot_sensors,baseline_linear
True,0.2637251213942894,9.654900485577157,0.0011318625606971447,0.92,0,iot_sensors,baseline_linear
False,0.4576896124894469,0.5,8.420000085607171e-05,0.92,0,iot_sensors,baseline_linear
True,0.2844309610909875,9.73772384436395,0.0011422154805454938,0.92,0,iot_sensors,baseline_linear
False,0.9369046878440302,0.5,8.77000275067985e-05,0.92,1,iot_sensors,baseline_linear
True,0.30014920633858266,9.800596825354331,0.0011500746031692915,0.92,0,iot_sensors,baseline_linear
True,0.3641839198650254,10.056735679460102,0.0011820919599325127,0.92,0,iot_sensors,baseline_linear
False,0.39862702891078,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
